province_territory,climate_zone,metro,sector,vintage,building_type,building_envelope_bin,year,equipment_config_id,equipment_stock_share_pct
QC,all,all,com,ex,outpatient,all,2021,config_motors_com_003,0
QC,all,all,com,ex,outpatient,all,2021,config_process_com_001,0.840063606310416
QC,all,all,com,ex,outpatient,all,2021,config_process_com_002,0.0946562329999582
QC,all,all,com,ex,outpatient,all,2021,config_process_com_003,0.0652801606896263
QC,all,all,com,ex,longtermcare,all,2021,config_lighting_com_001,1
QC,all,all,com,ex,longtermcare,all,2021,config_lighting_com_002,0
QC,all,all,com,ex,longtermcare,all,2021,config_lighting_com_003,0
QC,all,all,com,ex,longtermcare,all,2021,config_motors_com_001,1
QC,all,all,com,ex,longtermcare,all,2021,config_motors_com_002,0
QC,all,all,com,ex,longtermcare,all,2021,config_motors_com_003,0
QC,all,all,com,ex,longtermcare,all,2021,config_process_com_001,0.840063606310416
QC,all,all,com,ex,longtermcare,all,2021,config_process_com_002,0.0946562329999582
QC,all,all,com,ex,longtermcare,all,2021,config_process_com_003,0.0652801606896263
QC,all,all,com,ex,smalloffice,all,2021,config_lighting_com_001,1
QC,all,all,com,ex,smalloffice,all,2021,config_lighting_com_002,0
QC,all,all,com,ex,smalloffice,all,2021,config_lighting_com_003,0
QC,all,all,com,ex,smalloffice,all,2021,config_motors_com_001,1
QC,all,all,com,ex,smalloffice,all,2021,config_motors_com_002,0
QC,all,all,com,ex,smalloffice,all,2021,config_motors_com_003,0
QC,all,all,com,ex,smalloffice,all,2021,config_process_com_001,0.940578974098527
QC,all,all,com,ex,smalloffice,all,2021,config_process_com_002,0.0293143727780599
QC,all,all,com,ex,smalloffice,all,2021,config_process_com_003,0.0301066531234129
QC,all,all,com,ex,mediumoffice,all,2021,config_lighting_com_001,1
QC,all,all,com,ex,mediumoffice,all,2021,config_lighting_com_002,0
QC,all,all,com,ex,mediumoffice,all,2021,config_lighting_com_003,0
QC,all,all,com,ex,mediumoffice,all,2021,config_motors_com_001,1
QC,all,all,com,ex,mediumoffice,all,2021,config_motors_com_002,0
QC,all,all,com,ex,mediumoffice,all,2021,config_motors_com_003,0
QC,all,all,com,ex,mediumoffice,all,2021,config_process_com_001,0.940578974098527
QC,all,all,com,ex,mediumoffice,all,2021,config_process_com_002,0.0293143727780599
QC,all,all,com,ex,mediumoffice,all,2021,config_process_com_003,0.0301066531234129
QC,all,all,com,ex,largeoffice,all,2021,config_lighting_com_001,1
QC,all,all,com,ex,largeoffice,all,2021,config_lighting_com_002,0
QC,all,all,com,ex,largeoffice,all,2021,config_lighting_com_003,0
QC,all,all,com,ex,largeoffice,all,2021,config_motors_com_001,1
QC,all,all,com,ex,largeoffice,all,2021,config_motors_com_002,0
QC,all,all,com,ex,largeoffice,all,2021,config_motors_com_003,0
QC,all,all,com,ex,largeoffice,all,2021,config_process_com_001,0.940578974098527
QC,all,all,com,ex,largeoffice,all,2021,config_process_com_002,0.0293143727780599
QC,all,all,com,ex,largeoffice,all,2021,config_process_com_003,0.0301066531234129
QC,all,all,com,ex,school,all,2021,config_lighting_com_001,1
QC,all,all,com,ex,school,all,2021,config_lighting_com_002,0
QC,all,all,com,ex,school,all,2021,config_lighting_com_003,0
QC,all,all,com,ex,school,all,2021,config_motors_com_001,1
QC,all,all,com,ex,school,all,2021,config_motors_com_002,0
QC,all,all,com,ex,school,all,2021,config_motors_com_003,0
QC,all,all,com,ex,school,all,2021,config_process_com_001,0.925208095315815
QC,all,all,com,ex,school,all,2021,config_process_com_002,0.0413742451444426
QC,all,all,com,ex,school,all,2021,config_process_com_003,0.0334176595397421
QC,all,all,com,ex,university,all,2021,config_lighting_com_001,1
QC,all,all,com,ex,university,all,2021,config_lighting_com_002,0
QC,all,all,com,ex,university,all,2021,config_lighting_com_003,0
QC,all,all,com,ex,university,all,2021,config_motors_com_001,1
QC,all,all,com,ex,university,all,2021,config_motors_com_002,0
QC,all,all,com,ex,university,all,2021,config_motors_com_003,0
QC,all,all,com,ex,university,all,2021,config_process_com_001,0.925208095315815
QC,all,all,com,ex,university,all,2021,config_process_com_002,0.0413742451444426
QC,all,all,com,ex,university,all,2021,config_process_com_003,0.0334176595397421
QC,all,all,com,ex,warehouse,all,2021,config_lighting_com_001,1
QC,all,all,com,ex,warehouse,all,2021,config_lighting_com_002,0
QC,all,all,com,ex,warehouse,all,2021,config_lighting_com_003,0
QC,all,all,com,ex,warehouse,all,2021,config_motors_com_001,1
QC,all,all,com,ex,warehouse,all,2021,config_motors_com_002,0
QC,all,all,com,ex,warehouse,all,2021,config_motors_com_003,0
QC,all,all,com,ex,warehouse,all,2021,config_process_com_001,1
QC,all,all,com,ex,warehouse,all,2021,config_process_com_002,0
QC,all,all,com,ex,warehouse,all,2021,config_process_com_003,0
QC,all,all,com,ex,retail,all,2021,config_lighting_com_001,1
QC,all,all,com,ex,retail,all,2021,config_lighting_com_002,0
QC,all,all,com,ex,retail,all,2021,config_lighting_com_003,0
QC,all,all,com,ex,retail,all,2021,config_motors_com_001,1
QC,all,all,com,ex,retail,all,2021,config_motors_com_002,0
QC,all,all,com,ex,retail,all,2021,config_motors_com_003,0
QC,all,all,com,ex,retail,all,2021,config_process_com_001,0.947814451382694
QC,all,all,com,ex,retail,all,2021,config_process_com_002,0.0221393236558268
QC,all,all,com,ex,retail,all,2021,config_process_com_003,0.0300462249614792
QC,all,all,com,ex,hotel,all,2021,config_lighting_com_001,1
QC,all,all,com,ex,hotel,all,2021,config_lighting_com_002,0
QC,all,all,com,ex,hotel,all,2021,config_lighting_com_003,0
QC,all,all,com,ex,hotel,all,2021,config_motors_com_001,1
QC,all,all,com,ex,hotel,all,2021,config_motors_com_002,0
QC,all,all,com,ex,hotel,all,2021,config_motors_com_003,0
QC,all,all,com,ex,hotel,all,2021,config_process_com_001,0.882340786047857
QC,all,all,com,ex,hotel,all,2021,config_process_com_002,0.0443236764888209
QC,all,all,com,ex,hotel,all,2021,config_process_com_003,0.0733355374633219
QC,all,all,com,ex,restaurant,all,2021,config_lighting_com_001,1
QC,all,all,com,ex,restaurant,all,2021,config_lighting_com_002,0
QC,all,all,com,ex,restaurant,all,2021,config_lighting_com_003,0
QC,all,all,com,ex,restaurant,all,2021,config_motors_com_001,1
QC,all,all,com,ex,restaurant,all,2021,config_motors_com_002,0
QC,all,all,com,ex,restaurant,all,2021,config_motors_com_003,0
QC,all,all,com,ex,restaurant,all,2021,config_process_com_001,0.882340786047857
QC,all,all,com,ex,restaurant,all,2021,config_process_com_002,0.0443236764888209
QC,all,all,com,ex,restaurant,all,2021,config_process_com_003,0.0733355374633219
QC,all,all,com,ex,other,all,2021,config_lighting_com_001,1
QC,all,all,com,ex,other,all,2021,config_lighting_com_002,0
QC,all,all,com,ex,other,all,2021,config_lighting_com_003,0
QC,all,all,com,ex,other,all,2021,config_motors_com_001,1
QC,all,all,com,ex,other,all,2021,config_motors_com_002,0
QC,all,all,com,ex,other,all,2021,config_motors_com_003,0
QC,all,all,com,ex,other,all,2021,config_process_com_001,0.949367088607595
QC,all,all,com,ex,other,all,2021,config_process_com_002,0.0261075949367089
QC,all,all,com,ex,other,all,2021,config_process_com_003,0.0245253164556962
SK,all,all,com,ex,hospital,all,2021,config_lighting_com_001,1
SK,all,all,com,ex,hospital,all,2021,config_lighting_com_002,0
SK,all,all,com,ex,hospital,all,2021,config_lighting_com_003,0
SK,all,all,com,ex,hospital,all,2021,config_motors_com_001,1
SK,all,all,com,ex,hospital,all,2021,config_motors_com_002,0
SK,all,all,com,ex,hospital,all,2021,config_motors_com_003,0
SK,all,all,com,ex,hospital,all,2021,config_process_com_001,0.805839169690322
SK,all,all,com,ex,hospital,all,2021,config_process_com_002,0.0370221922200658
SK,all,all,com,ex,hospital,all,2021,config_process_com_003,0.157138638089613
SK,all,all,com,ex,outpatient,all,2021,config_lighting_com_001,1
SK,all,all,com,ex,outpatient,all,2021,config_lighting_com_002,0
SK,all,all,com,ex,outpatient,all,2021,config_lighting_com_003,0
SK,all,all,com,ex,outpatient,all,2021,config_motors_com_001,1
SK,all,all,com,ex,outpatient,all,2021,config_motors_com_002,0
SK,all,all,com,ex,outpatient,all,2021,config_motors_com_003,0
SK,all,all,com,ex,outpatient,all,2021,config_process_com_001,0.805839169690322
SK,all,all,com,ex,outpatient,all,2021,config_process_com_002,0.0370221922200658
SK,all,all,com,ex,outpatient,all,2021,config_process_com_003,0.157138638089613
SK,all,all,com,ex,longtermcare,all,2021,config_lighting_com_001,1
SK,all,all,com,ex,longtermcare,all,2021,config_lighting_com_002,0
SK,all,all,com,ex,longtermcare,all,2021,config_lighting_com_003,0
SK,all,all,com,ex,longtermcare,all,2021,config_motors_com_001,1
SK,all,all,com,ex,longtermcare,all,2021,config_motors_com_002,0
SK,all,all,com,ex,longtermcare,all,2021,config_motors_com_003,0
SK,all,all,com,ex,longtermcare,all,2021,config_process_com_001,0.805839169690322
SK,all,all,com,ex,longtermcare,all,2021,config_process_com_002,0.0370221922200658
SK,all,all,com,ex,longtermcare,all,2021,config_process_com_003,0.157138638089613
SK,all,all,com,ex,smalloffice,all,2021,config_lighting_com_001,1
SK,all,all,com,ex,smalloffice,all,2021,config_lighting_com_002,0
SK,all,all,com,ex,smalloffice,all,2021,config_lighting_com_003,0
SK,all,all,com,ex,smalloffice,all,2021,config_motors_com_001,1
SK,all,all,com,ex,smalloffice,all,2021,config_motors_com_002,0
SK,all,all,com,ex,smalloffice,all,2021,config_motors_com_003,0
SK,all,all,com,ex,smalloffice,all,2021,config_process_com_001,0.92350441320693
SK,all,all,com,ex,smalloffice,all,2021,config_process_com_002,0.0581685191238967
SK,all,all,com,ex,smalloffice,all,2021,config_process_com_003,0.0183270676691729
SK,all,all,com,ex,mediumoffice,all,2021,config_lighting_com_001,1
SK,all,all,com,ex,mediumoffice,all,2021,config_lighting_com_002,0
SK,all,all,com,ex,mediumoffice,all,2021,config_lighting_com_003,0
SK,all,all,com,ex,mediumoffice,all,2021,config_motors_com_001,1
SK,all,all,com,ex,mediumoffice,all,2021,config_motors_com_002,0
SK,all,all,com,ex,mediumoffice,all,2021,config_motors_com_003,0
SK,all,all,com,ex,mediumoffice,all,2021,config_process_com_001,0.92350441320693
SK,all,all,com,ex,mediumoffice,all,2021,config_process_com_002,0.0581685191238967
SK,all,all,com,ex,mediumoffice,all,2021,config_process_com_003,0.0183270676691729
SK,all,all,com,ex,largeoffice,all,2021,config_lighting_com_001,1
SK,all,all,com,ex,largeoffice,all,2021,config_lighting_com_002,0
SK,all,all,com,ex,largeoffice,all,2021,config_lighting_com_003,0
SK,all,all,com,ex,largeoffice,all,2021,config_motors_com_001,1
SK,all,all,com,ex,largeoffice,all,2021,config_motors_com_002,0
SK,all,all,com,ex,largeoffice,all,2021,config_motors_com_003,0
SK,all,all,com,ex,largeoffice,all,2021,config_process_com_001,0.92350441320693
SK,all,all,com,ex,largeoffice,all,2021,config_process_com_002,0.0581685191238967
SK,all,all,com,ex,largeoffice,all,2021,config_process_com_003,0.0183270676691729
SK,all,all,com,ex,school,all,2021,config_lighting_com_001,1
SK,all,all,com,ex,school,all,2021,config_lighting_com_002,0
SK,all,all,com,ex,school,all,2021,config_lighting_com_003,0
SK,all,all,com,ex,school,all,2021,config_motors_com_001,1
SK,all,all,com,ex,school,all,2021,config_motors_com_002,0
SK,all,all,com,ex,school,all,2021,config_motors_com_003,0
SK,all,all,com,ex,school,all,2021,config_process_com_001,0.935673705430776
SK,all,all,com,ex,school,all,2021,config_process_com_002,0.0262070088985726
SK,all,all,com,ex,school,all,2021,config_process_com_003,0.038119285670651
SK,all,all,com,ex,university,all,2021,config_lighting_com_001,1
SK,all,all,com,ex,university,all,2021,config_lighting_com_002,0
SK,all,all,com,ex,university,all,2021,config_lighting_com_003,0
SK,all,all,com,ex,university,all,2021,config_motors_com_001,1
SK,all,all,com,ex,university,all,2021,config_motors_com_002,0
SK,all,all,com,ex,university,all,2021,config_motors_com_003,0
SK,all,all,com,ex,university,all,2021,config_process_com_001,0.935673705430776
SK,all,all,com,ex,university,all,2021,config_process_com_002,0.0262070088985726
SK,all,all,com,ex,university,all,2021,config_process_com_003,0.038119285670651
SK,all,all,com,ex,warehouse,all,2021,config_lighting_com_001,1
SK,all,all,com,ex,warehouse,all,2021,config_lighting_com_002,0
SK,all,all,com,ex,warehouse,all,2021,config_lighting_com_003,0
SK,all,all,com,ex,warehouse,all,2021,config_motors_com_001,1
SK,all,all,com,ex,warehouse,all,2021,config_motors_com_002,0
SK,all,all,com,ex,warehouse,all,2021,config_motors_com_003,0
SK,all,all,com,ex,warehouse,all,2021,config_process_com_001,1
SK,all,all,com,ex,warehouse,all,2021,config_process_com_002,0
SK,all,all,com,ex,warehouse,all,2021,config_process_com_003,0
SK,all,all,com,ex,retail,all,2021,config_lighting_com_001,1
SK,all,all,com,ex,retail,all,2021,config_lighting_com_002,0
SK,all,all,com,ex,retail,all,2021,config_lighting_com_003,0
SK,all,all,com,ex,retail,all,2021,config_motors_com_001,1
SK,all,all,com,ex,retail,all,2021,config_motors_com_002,0
SK,all,all,com,ex,retail,all,2021,config_motors_com_003,0
SK,all,all,com,ex,retail,all,2021,config_process_com_001,0.92269020906137
SK,all,all,com,ex,retail,all,2021,config_process_com_002,0.0605726197044939
SK,all,all,com,ex,retail,all,2021,config_process_com_003,0.0167371712341365
SK,all,all,com,ex,hotel,all,2021,config_lighting_com_001,1
SK,all,all,com,ex,hotel,all,2021,config_lighting_com_002,0
SK,all,all,com,ex,hotel,all,2021,config_lighting_com_003,0
SK,all,all,com,ex,hotel,all,2021,config_motors_com_001,1
SK,all,all,com,ex,hotel,all,2021,config_motors_com_002,0
SK,all,all,com,ex,hotel,all,2021,config_motors_com_003,0
SK,all,all,com,ex,hotel,all,2021,config_process_com_001,0.861549959517532
SK,all,all,com,ex,hotel,all,2021,config_process_com_002,0.088251780190579
SK,all,all,com,ex,hotel,all,2021,config_process_com_003,0.050198260291889
SK,all,all,com,ex,restaurant,all,2021,config_lighting_com_001,1
SK,all,all,com,ex,restaurant,all,2021,config_lighting_com_002,0
SK,all,all,com,ex,restaurant,all,2021,config_lighting_com_003,0
SK,all,all,com,ex,restaurant,all,2021,config_motors_com_001,1
SK,all,all,com,ex,restaurant,all,2021,config_motors_com_002,0
SK,all,all,com,ex,restaurant,all,2021,config_motors_com_003,0
SK,all,all,com,ex,restaurant,all,2021,config_process_com_001,0.861549959517532
SK,all,all,com,ex,restaurant,all,2021,config_process_com_002,0.088251780190579
SK,all,all,com,ex,restaurant,all,2021,config_process_com_003,0.050198260291889
SK,all,all,com,ex,other,all,2021,config_lighting_com_001,1
SK,all,all,com,ex,other,all,2021,config_lighting_com_002,0
SK,all,all,com,ex,other,all,2021,config_lighting_com_003,0
SK,all,all,com,ex,other,all,2021,config_motors_com_001,1
SK,all,all,com,ex,other,all,2021,config_motors_com_002,0
SK,all,all,com,ex,other,all,2021,config_motors_com_003,0
SK,all,all,com,ex,other,all,2021,config_process_com_001,0.954175276528504
SK,all,all,com,ex,other,all,2021,config_process_com_002,0.037923909079859
SK,all,all,com,ex,other,all,2021,config_process_com_003,0.00790081439163729
TR,all,all,com,ex,hospital,all,2021,config_lighting_com_001,1
TR,all,all,com,ex,hospital,all,2021,config_lighting_com_002,0
TR,all,all,com,ex,hospital,all,2021,config_lighting_com_003,0
TR,all,all,com,ex,hospital,all,2021,config_motors_com_001,1
TR,all,all,com,ex,hospital,all,2021,config_motors_com_002,0
TR,all,all,com,ex,hospital,all,2021,config_motors_com_003,0
TR,all,all,com,ex,hospital,all,2021,config_process_com_001,0.775862068965517
TR,all,all,com,ex,hospital,all,2021,config_process_com_002,0.0921455938697318
TR,all,all,com,ex,hospital,all,2021,config_process_com_003,0.131992337164751
TR,all,all,com,ex,outpatient,all,2021,config_lighting_com_001,1
TR,all,all,com,ex,outpatient,all,2021,config_lighting_com_002,0
TR,all,all,com,ex,outpatient,all,2021,config_lighting_com_003,0
TR,all,all,com,ex,outpatient,all,2021,config_motors_com_001,1
TR,all,all,com,ex,outpatient,all,2021,config_motors_com_002,0
TR,all,all,com,ex,outpatient,all,2021,config_motors_com_003,0
TR,all,all,com,ex,outpatient,all,2021,config_process_com_001,0.775862068965517
TR,all,all,com,ex,outpatient,all,2021,config_process_com_002,0.0921455938697318
TR,all,all,com,ex,outpatient,all,2021,config_process_com_003,0.131992337164751
TR,all,all,com,ex,longtermcare,all,2021,config_lighting_com_001,1
TR,all,all,com,ex,longtermcare,all,2021,config_lighting_com_002,0
TR,all,all,com,ex,longtermcare,all,2021,config_lighting_com_003,0
TR,all,all,com,ex,longtermcare,all,2021,config_motors_com_001,1
TR,all,all,com,ex,longtermcare,all,2021,config_motors_com_002,0
TR,all,all,com,ex,longtermcare,all,2021,config_motors_com_003,0
TR,all,all,com,ex,longtermcare,all,2021,config_process_com_001,0.775862068965517
TR,all,all,com,ex,longtermcare,all,2021,config_process_com_002,0.0921455938697318
TR,all,all,com,ex,longtermcare,all,2021,config_process_com_003,0.131992337164751
TR,all,all,com,ex,smalloffice,all,2021,config_lighting_com_001,1
TR,all,all,com,ex,smalloffice,all,2021,config_lighting_com_002,0
TR,all,all,com,ex,smalloffice,all,2021,config_lighting_com_003,0
TR,all,all,com,ex,smalloffice,all,2021,config_motors_com_001,1
TR,all,all,com,ex,smalloffice,all,2021,config_motors_com_002,0
TR,all,all,com,ex,smalloffice,all,2021,config_motors_com_003,0
TR,all,all,com,ex,smalloffice,all,2021,config_process_com_001,0.934798564671342
TR,all,all,com,ex,smalloffice,all,2021,config_process_com_002,0.0333958571195564
TR,all,all,com,ex,smalloffice,all,2021,config_process_com_003,0.0318055782091013
TR,all,all,com,ex,mediumoffice,all,2021,config_lighting_com_001,1
TR,all,all,com,ex,mediumoffice,all,2021,config_lighting_com_002,0
TR,all,all,com,ex,mediumoffice,all,2021,config_lighting_com_003,0
TR,all,all,com,ex,mediumoffice,all,2021,config_motors_com_001,1
TR,all,all,com,ex,mediumoffice,all,2021,config_motors_com_002,0
TR,all,all,com,ex,mediumoffice,all,2021,config_motors_com_003,0
TR,all,all,com,ex,mediumoffice,all,2021,config_process_com_001,0.934798564671342
TR,all,all,com,ex,mediumoffice,all,2021,config_process_com_002,0.0333958571195564
TR,all,all,com,ex,mediumoffice,all,2021,config_process_com_003,0.0318055782091013
TR,all,all,com,ex,largeoffice,all,2021,config_lighting_com_001,1
TR,all,all,com,ex,largeoffice,all,2021,config_lighting_com_002,0
TR,all,all,com,ex,largeoffice,all,2021,config_lighting_com_003,0
