data_source,scenario,province_territory,year,energy_cost_electricity_per_kwh,ghgi_electricity_g_per_kwh,energy_cost_gas_per_kwh,ghgi_gas_g_per_kwh,energy_cost_oil_per_kwh,ghgi_oil_g_per_kwh,energy_cost_propane_per_kwh,ghgi_propane_g_per_kwh,energy_cost_wood_per_kwh,ghgi_wood_g_per_kwh,energy_cost_steam_per_kwh,ghgi_steam_g_per_kwh,energy_cost_other_per_kwh,ghgi_other_g_per_kwh,carbon_tax_per_tonne
CER 2023,Canada Net Zero,ON,2041,0.142056398,17.4,0.1061,180.9556314,0.244,256,0.312,230,0.07799,347,0.1061,180.9556314,0.1061,180.9556314,0
CER 2023,Canada Net Zero,ON,2042,0.142236398,20.89,0.1063,180.9556314,0.252,256,0.312,230,0.07799,347,0.1063,180.9556314,0.1063,180.9556314,0
CER 2023,Canada Net Zero,ON,2043,0.142272398,22.73,0.109,180.9556314,0.258,256,0.312,230,0.07799,347,0.109,180.9556314,0.109,180.9556314,0
CER 2023,Canada Net Zero,ON,2044,0.142380399,22.49,0.1117,180.9556314,0.266,256,0.312,230,0.07799,347,0.1117,180.9556314,0.1117,180.9556314,0
CER 2023,Canada Net Zero,ON,2045,0.142380399,23.22,0.1153,180.9556314,0.273,256,0.312,230,0.07799,347,0.1153,180.9556314,0.1153,180.9556314,0
CER 2023,Canada Net Zero,ON,2046,0.142236398,25.21,0.1187,180.9556314,0.28,256,0.312,230,0.07799,347,0.1187,180.9556314,0.1187,180.9556314,0
CER 2023,Canada Net Zero,ON,2047,0.142164398,27.04,0.1219,180.9556314,0.286,256,0.312,230,0.07799,347,0.1219,180.9556314,0.1219,180.9556314,0
CER 2023,Canada Net Zero,ON,2048,0.142200398,28.55,0.1249,180.9556314,0.293,256,0.312,230,0.07799,347,0.1249,180.9556314,0.1249,180.9556314,0
CER 2023,Canada Net Zero,ON,2049,0.142524399,29.93,0.128,180.9556314,0.299,256,0.312,230,0.07799,347,0.128,180.9556314,0.128,180.9556314,0
CER 2023,Canada Net Zero,ON,2050,0.1429924,30.97,0.1307,180.9556314,0.305,256,0.312,230,0.07799,347,0.1307,180.9556314,0.1307,180.9556314,0
CER 2023,Canada Net Zero,MB,2021,0.131652369,1.22,0.0391,180.4095563,0.129,256,0.312,230,0.07799,347,0.0391,180.4095563,0.0391,180.4095563,0
CER 2023,Canada Net Zero,MB,2022,0.137664385,3.31,0.0575,180.4095563,0.163,256,0.312,230,0.07799,347,0.0575,180.4095563,0.0575,180.4095563,0
CER 2023,Canada Net Zero,MB,2023,0.12855636,3.31,0.0446,180.4095563,0.154,256,0.312,230,0.07799,347,0.0446,180.4095563,0.0446,180.4095563,0
CER 2023,Canada Net Zero,MB,2024,0.135108378,2.94,0.0491,180.4095563,0.15,256,0.312,230,0.07799,347,0.0491,180.4095563,0.0491,180.4095563,0
CER 2023,Canada Net Zero,MB,2025,0.135072378,3.23,0.0522,180.4095563,0.152,256,0.312,230,0.07799,347,0.0522,180.4095563,0.0522,180.4095563,0
CER 2023,Canada Net Zero,MB,2026,0.13557638,3.13,0.0548,180.4095563,0.153,256,0.312,230,0.07799,347,0.0548,180.4095563,0.0548,180.4095563,0
CER 2023,Canada Net Zero,MB,2027,0.136044381,2.96,0.0572,180.4095563,0.154,256,0.312,230,0.07799,347,0.0572,180.4095563,0.0572,180.4095563,0
CER 2023,Canada Net Zero,MB,2028,0.136440382,2.45,0.0596,180.4095563,0.155,256,0.312,230,0.07799,347,0.0596,180.4095563,0.0596,180.4095563,0
CER 2023,Canada Net Zero,MB,2029,0.136764383,1.54,0.0621,180.4095563,0.157,256,0.312,230,0.07799,347,0.0621,180.4095563,0.0621,180.4095563,0
CER 2023,Canada Net Zero,MB,2030,0.137484385,0.14,0.0643,180.4095563,0.158,256,0.312,230,0.07799,347,0.0643,180.4095563,0.0643,180.4095563,0
CER 2023,Canada Net Zero,MB,2031,0.137880386,0.14,0.0685,180.4095563,0.164,256,0.312,230,0.07799,347,0.0685,180.4095563,0.0685,180.4095563,0
CER 2023,Canada Net Zero,MB,2032,0.138852389,0.15,0.0716,180.4095563,0.169,256,0.312,230,0.07799,347,0.0716,180.4095563,0.0716,180.4095563,0
CER 2023,Canada Net Zero,MB,2033,0.13939239,0.16,0.0752,180.4095563,0.175,256,0.312,230,0.07799,347,0.0752,180.4095563,0.0752,180.4095563,0
CER 2023,Canada Net Zero,MB,2034,0.139968392,0.17,0.0787,180.4095563,0.181,256,0.312,230,0.07799,347,0.0787,180.4095563,0.0787,180.4095563,0
CER 2023,Canada Net Zero,MB,2035,0.140760394,0,0.0822,180.4095563,0.187,256,0.312,230,0.07799,347,0.0822,180.4095563,0.0822,180.4095563,0
CER 2023,Canada Net Zero,MB,2036,0.140796394,0,0.0857,180.4095563,0.192,256,0.312,230,0.07799,347,0.0857,180.4095563,0.0857,180.4095563,0
CER 2023,Canada Net Zero,MB,2037,0.140760394,0,0.089,180.4095563,0.198,256,0.312,230,0.07799,347,0.089,180.4095563,0.089,180.4095563,0
CER 2023,Canada Net Zero,MB,2038,0.140904395,0,0.0923,180.4095563,0.203,256,0.312,230,0.07799,347,0.0923,180.4095563,0.0923,180.4095563,0
CER 2023,Canada Net Zero,MB,2039,0.140688394,0,0.0955,180.4095563,0.209,256,0.312,230,0.07799,347,0.0955,180.4095563,0.0955,180.4095563,0
CER 2023,Canada Net Zero,MB,2040,0.140472393,0,0.0984,180.4095563,0.214,256,0.312,230,0.07799,347,0.0984,180.4095563,0.0984,180.4095563,0
CER 2023,Canada Net Zero,MB,2041,0.140472393,0,0.1012,180.4095563,0.219,256,0.312,230,0.07799,347,0.1012,180.4095563,0.1012,180.4095563,0
CER 2023,Canada Net Zero,MB,2042,0.140508393,0,0.1055,180.4095563,0.226,256,0.312,230,0.07799,347,0.1055,180.4095563,0.1055,180.4095563,0
CER 2023,Canada Net Zero,MB,2043,0.140544394,0,0.1094,180.4095563,0.233,256,0.312,230,0.07799,347,0.1094,180.4095563,0.1094,180.4095563,0
CER 2023,Canada Net Zero,MB,2044,0.140508393,0,0.1134,180.4095563,0.24,256,0.312,230,0.07799,347,0.1134,180.4095563,0.1134,180.4095563,0
CER 2023,Canada Net Zero,MB,2045,0.140652394,0,0.1174,180.4095563,0.247,256,0.312,230,0.07799,347,0.1174,180.4095563,0.1174,180.4095563,0
CER 2023,Canada Net Zero,MB,2046,0.141624397,0,0.1211,180.4095563,0.253,256,0.312,230,0.07799,347,0.1211,180.4095563,0.1211,180.4095563,0
CER 2023,Canada Net Zero,MB,2047,0.142560399,0,0.1246,180.4095563,0.26,256,0.312,230,0.07799,347,0.1246,180.4095563,0.1246,180.4095563,0
CER 2023,Canada Net Zero,MB,2048,0.143568402,0,0.1279,180.4095563,0.266,256,0.312,230,0.07799,347,0.1279,180.4095563,0.1279,180.4095563,0
CER 2023,Canada Net Zero,MB,2049,0.144792405,0,0.1314,180.4095563,0.272,256,0.312,230,0.07799,347,0.1314,180.4095563,0.1314,180.4095563,0
CER 2023,Canada Net Zero,MB,2050,0.146016409,0.01,0.1345,180.4095563,0.277,256,0.312,230,0.07799,347,0.1345,180.4095563,0.1345,180.4095563,0
CER 2023,Canada Net Zero,SK,2021,0.237528665,636.83,0.0411,180.8532423,0.125,256,0.312,230,0.07799,347,0.0411,180.8532423,0.0411,180.8532423,0
CER 2023,Canada Net Zero,SK,2022,0.243828683,562.49,0.0604,180.8532423,0.158,256,0.312,230,0.07799,347,0.0604,180.8532423,0.0604,180.8532423,0
CER 2023,Canada Net Zero,SK,2023,0.248292695,533.94,0.0464,180.8532423,0.149,256,0.312,230,0.07799,347,0.0464,180.8532423,0.0464,180.8532423,0
CER 2023,Canada Net Zero,SK,2024,0.237672665,443.32,0.051,180.8532423,0.145,256,0.312,230,0.07799,347,0.051,180.8532423,0.051,180.8532423,0
CER 2023,Canada Net Zero,SK,2025,0.240696674,347.14,0.054,180.8532423,0.147,256,0.312,230,0.07799,347,0.054,180.8532423,0.054,180.8532423,0
CER 2023,Canada Net Zero,SK,2026,0.243972683,341.68,0.0564,180.8532423,0.148,256,0.312,230,0.07799,347,0.0564,180.8532423,0.0564,180.8532423,0
CER 2023,Canada Net Zero,SK,2027,0.246096689,321.12,0.0588,180.8532423,0.149,256,0.312,230,0.07799,347,0.0588,180.8532423,0.0588,180.8532423,0
CER 2023,Canada Net Zero,SK,2028,0.246240689,311.91,0.0611,180.8532423,0.15,256,0.312,230,0.07799,347,0.0611,180.8532423,0.0611,180.8532423,0
CER 2023,Canada Net Zero,SK,2029,0.247572693,269.41,0.0635,180.8532423,0.151,256,0.312,230,0.07799,347,0.0635,180.8532423,0.0635,180.8532423,0
CER 2023,Canada Net Zero,SK,2030,0.247068692,255.96,0.0656,180.8532423,0.152,256,0.312,230,0.07799,347,0.0656,180.8532423,0.0656,180.8532423,0
CER 2023,Canada Net Zero,SK,2031,0.246888691,188.62,0.0696,180.8532423,0.158,256,0.312,230,0.07799,347,0.0696,180.8532423,0.0696,180.8532423,0
CER 2023,Canada Net Zero,SK,2032,0.247104692,138.91,0.0727,180.8532423,0.163,256,0.312,230,0.07799,347,0.0727,180.8532423,0.0727,180.8532423,0
CER 2023,Canada Net Zero,SK,2033,0.247536693,100.3,0.0762,180.8532423,0.169,256,0.312,230,0.07799,347,0.0762,180.8532423,0.0762,180.8532423,0
CER 2023,Canada Net Zero,SK,2034,0.248472696,73.53,0.0795,180.8532423,0.175,256,0.312,230,0.07799,347,0.0795,180.8532423,0.0795,180.8532423,0
CER 2023,Canada Net Zero,SK,2035,0.248076695,7.17,0.0828,180.8532423,0.18,256,0.312,230,0.07799,347,0.0828,180.8532423,0.0828,180.8532423,0
CER 2023,Canada Net Zero,SK,2036,0.250344701,9.94,0.0863,180.8532423,0.186,256,0.312,230,0.07799,347,0.0863,180.8532423,0.0863,180.8532423,0
CER 2023,Canada Net Zero,SK,2037,0.251496704,10.35,0.0895,180.8532423,0.192,256,0.312,230,0.07799,347,0.0895,180.8532423,0.0895,180.8532423,0
CER 2023,Canada Net Zero,SK,2038,0.253368709,10.58,0.0926,180.8532423,0.197,256,0.312,230,0.07799,347,0.0926,180.8532423,0.0926,180.8532423,0
CER 2023,Canada Net Zero,SK,2039,0.254664713,10.83,0.0957,180.8532423,0.202,256,0.312,230,0.07799,347,0.0957,180.8532423,0.0957,180.8532423,0
CER 2023,Canada Net Zero,SK,2040,0.256464718,11.44,0.0977,180.8532423,0.207,256,0.312,230,0.07799,347,0.0977,180.8532423,0.0977,180.8532423,0
CER 2023,Canada Net Zero,SK,2041,0.259164726,13.21,0.0996,180.8532423,0.212,256,0.312,230,0.07799,347,0.0996,180.8532423,0.0996,180.8532423,0
CER 2023,Canada Net Zero,SK,2042,0.262116734,14.11,0.1037,180.8532423,0.219,256,0.312,230,0.07799,347,0.1037,180.8532423,0.1037,180.8532423,0
CER 2023,Canada Net Zero,SK,2043,0.264996742,14.07,0.1065,180.8532423,0.226,256,0.312,230,0.07799,347,0.1065,180.8532423,0.1065,180.8532423,0
CER 2023,Canada Net Zero,SK,2044,0.267588749,13.74,0.1093,180.8532423,0.232,256,0.312,230,0.07799,347,0.1093,180.8532423,0.1093,180.8532423,0
CER 2023,Canada Net Zero,SK,2045,0.270216757,13.21,0.1129,180.8532423,0.239,256,0.312,230,0.07799,347,0.1129,180.8532423,0.1129,180.8532423,0
CER 2023,Canada Net Zero,SK,2046,0.270540758,13.75,0.1153,180.8532423,0.246,256,0.312,230,0.07799,347,0.1153,180.8532423,0.1153,180.8532423,0
CER 2023,Canada Net Zero,SK,2047,0.271188759,14.07,0.1175,180.8532423,0.252,256,0.312,230,0.07799,347,0.1175,180.8532423,0.1175,180.8532423,0
CER 2023,Canada Net Zero,SK,2048,0.272268762,14.37,0.1204,180.8532423,0.258,256,0.312,230,0.07799,347,0.1204,180.8532423,0.1204,180.8532423,0
CER 2023,Canada Net Zero,SK,2049,0.273456766,14.7,0.1223,180.8532423,0.264,256,0.312,230,0.07799,347,0.1223,180.8532423,0.1223,180.8532423,0
CER 2023,Canada Net Zero,SK,2050,0.27500477,14.79,0.1249,180.8532423,0.269,256,0.312,230,0.07799,347,0.1249,180.8532423,0.1249,180.8532423,0
CER 2023,Canada Net Zero,AB,2021,0.212904596,534.33,0.0287,184.8122867,0.115,256,0.312,230,0.07799,347,0.0287,184.8122867,0.0287,184.8122867,0
CER 2023,Canada Net Zero,AB,2022,0.305964857,492.04,0.047,184.8122867,0.146,256,0.312,230,0.07799,347,0.047,184.8122867,0.047,184.8122867,0
CER 2023,Canada Net Zero,AB,2023,0.228276639,431.49,0.0343,184.8122867,0.137,256,0.312,230,0.07799,347,0.0343,184.8122867,0.0343,184.8122867,0
CER 2023,Canada Net Zero,AB,2024,0.223488626,392.14,0.0389,184.8122867,0.134,256,0.312,230,0.07799,347,0.0389,184.8122867,0.0389,184.8122867,0
CER 2023,Canada Net Zero,AB,2025,0.219672615,380.97,0.042,184.8122867,0.136,256,0.312,230,0.07799,347,0.042,184.8122867,0.042,184.8122867,0
CER 2023,Canada Net Zero,AB,2026,0.218808613,375.67,0.0446,184.8122867,0.136,256,0.312,230,0.07799,347,0.0446,184.8122867,0.0446,184.8122867,0
CER 2023,Canada Net Zero,AB,2027,0.217584609,372.76,0.0472,184.8122867,0.137,256,0.312,230,0.07799,347,0.0472,184.8122867,0.0472,184.8122867,0
CER 2023,Canada Net Zero,AB,2028,0.216000605,370.92,0.0496,184.8122867,0.138,256,0.312,230,0.07799,347,0.0496,184.8122867,0.0496,184.8122867,0
CER 2023,Canada Net Zero,AB,2029,0.215280603,367.31,0.0522,184.8122867,0.139,256,0.312,230,0.07799,347,0.0522,184.8122867,0.0522,184.8122867,0
CER 2023,Canada Net Zero,AB,2030,0.215136602,364.18,0.0544,184.8122867,0.139,256,0.312,230,0.07799,347,0.0544,184.8122867,0.0544,184.8122867,0
CER 2023,Canada Net Zero,AB,2031,0.213840599,294.31,0.0587,184.8122867,0.144,256,0.312,230,0.07799,347,0.0587,184.8122867,0.0587,184.8122867,0
CER 2023,Canada Net Zero,AB,2032,0.212832596,234.17,0.062,184.8122867,0.148,256,0.312,230,0.07799,347,0.062,184.8122867,0.062,184.8122867,0
CER 2023,Canada Net Zero,AB,2033,0.211752593,178.36,0.0657,184.8122867,0.153,256,0.312,230,0.07799,347,0.0657,184.8122867,0.0657,184.8122867,0
CER 2023,Canada Net Zero,AB,2034,0.211140591,131.05,0.0693,184.8122867,0.157,256,0.312,230,0.07799,347,0.0693,184.8122867,0.0693,184.8122867,0
CER 2023,Canada Net Zero,AB,2035,0.212184594,103.18,0.0728,184.8122867,0.161,256,0.312,230,0.07799,347,0.0728,184.8122867,0.0728,184.8122867,0
CER 2023,Canada Net Zero,AB,2036,0.212868596,97.74,0.0759,184.8122867,0.165,256,0.312,230,0.07799,347,0.0759,184.8122867,0.0759,184.8122867,0
CER 2023,Canada Net Zero,AB,2037,0.213156597,93.27,0.0786,184.8122867,0.168,256,0.312,230,0.07799,347,0.0786,184.8122867,0.0786,184.8122867,0
CER 2023,Canada Net Zero,AB,2038,0.213660598,88.77,0.0811,184.8122867,0.171,256,0.312,230,0.07799,347,0.0811,184.8122867,0.0811,184.8122867,0
CER 2023,Canada Net Zero,AB,2039,0.213876599,85.12,0.0836,184.8122867,0.173,256,0.312,230,0.07799,347,0.0836,184.8122867,0.0836,184.8122867,0
CER 2023,Canada Net Zero,AB,2040,0.213948599,81.16,0.0856,184.8122867,0.175,256,0.312,230,0.07799,347,0.0856,184.8122867,0.0856,184.8122867,0
CER 2023,Canada Net Zero,AB,2041,0.214020599,80.12,0.0875,184.8122867,0.177,256,0.312,230,0.07799,347,0.0875,184.8122867,0.0875,184.8122867,0
CER 2023,Canada Net Zero,AB,2042,0.214092599,78.91,0.0917,184.8122867,0.18,256,0.312,230,0.07799,347,0.0917,184.8122867,0.0917,184.8122867,0
CER 2023,Canada Net Zero,AB,2043,0.2141646,77.84,0.0944,184.8122867,0.182,256,0.312,230,0.07799,347,0.0944,184.8122867,0.0944,184.8122867,0
CER 2023,Canada Net Zero,AB,2044,0.2141646,77.35,0.0982,184.8122867,0.183,256,0.312,230,0.07799,347,0.0982,184.8122867,0.0982,184.8122867,0
CER 2023,Canada Net Zero,AB,2045,0.214524601,75.67,0.1019,184.8122867,0.185,256,0.312,230,0.07799,347,0.1019,184.8122867,0.1019,184.8122867,0
CER 2023,Canada Net Zero,AB,2046,0.214992602,76.15,0.1054,184.8122867,0.185,256,0.312,230,0.07799,347,0.1054,184.8122867,0.1054,184.8122867,0
CER 2023,Canada Net Zero,AB,2047,0.215352603,76.42,0.1087,184.8122867,0.185,256,0.312,230,0.07799,347,0.1087,184.8122867,0.1087,184.8122867,0
CER 2023,Canada Net Zero,AB,2048,0.215928605,76.66,0.1117,184.8122867,0.184,256,0.312,230,0.07799,347,0.1117,184.8122867,0.1117,184.8122867,0
CER 2023,Canada Net Zero,AB,2049,0.216612607,76.87,0.1149,184.8122867,0.183,256,0.312,230,0.07799,347,0.1149,184.8122867,0.1149,184.8122867,0
CER 2023,Canada Net Zero,AB,2050,0.217332609,76.76,0.1178,184.8122867,0.182,256,0.312,230,0.07799,347,0.1178,184.8122867,0.1178,184.8122867,0
CER 2023,Canada Net Zero,BC,2021,0.142344399,12.63,0.0532,184.8122867,0.15,256,0.312,230,0.07799,347,0.0532,184.8122867,0.0532,184.8122867,0
CER 2023,Canada Net Zero,BC,2022,0.144684405,13.24,0.0692,184.8122867,0.179,256,0.312,230,0.07799,347,0.0692,184.8122867,0.0692,184.8122867,0
CER 2023,Canada Net Zero,BC,2023,0.145728408,15.7,0.0559,184.8122867,0.17,256,0.312,230,0.07799,347,0.0559,184.8122867,0.0559,184.8122867,0
CER 2023,Canada Net Zero,BC,2024,0.144036403,17.04,0.0605,184.8122867,0.167,256,0.312,230,0.07799,347,0.0605,184.8122867,0.0605,184.8122867,0
CER 2023,Canada Net Zero,BC,2025,0.145332407,18.35,0.0635,184.8122867,0.169,256,0.312,230,0.07799,347,0.0635,184.8122867,0.0635,184.8122867,0
CER 2023,Canada Net Zero,BC,2026,0.146916411,26.91,0.0657,184.8122867,0.17,256,0.312,230,0.07799,347,0.0657,184.8122867,0.0657,184.8122867,0
CER 2023,Canada Net Zero,BC,2027,0.148032414,34.45,0.0677,184.8122867,0.171,256,0.312,230,0.07799,347,0.0677,184.8122867,0.0677,184.8122867,0
CER 2023,Canada Net Zero,BC,2028,0.148824417,38.27,0.0694,184.8122867,0.172,256,0.312,230,0.07799,347,0.0694,184.8122867,0.0694,184.8122867,0
CER 2023,Canada Net Zero,BC,2029,0.149616419,60.34,0.0711,184.8122867,0.173,256,0.312,230,0.07799,347,0.0711,184.8122867,0.0711,184.8122867,0
CER 2023,Canada Net Zero,BC,2030,0.150480421,77.53,0.0723,184.8122867,0.174,256,0.312,230,0.07799,347,0.0723,184.8122867,0.0723,184.8122867,0
CER 2023,Canada Net Zero,BC,2031,0.151236423,62.36,0.0752,184.8122867,0.18,256,0.312,230,0.07799,347,0.0752,184.8122867,0.0752,184.8122867,0
CER 2023,Canada Net Zero,BC,2032,0.152496427,34.1,0.078,184.8122867,0.185,256,0.312,230,0.07799,347,0.078,184.8122867,0.078,184.8122867,0
CER 2023,Canada Net Zero,BC,2033,0.153792431,20.46,0.0814,184.8122867,0.19,256,0.312,230,0.07799,347,0.0814,184.8122867,0.0814,184.8122867,0
CER 2023,Canada Net Zero,BC,2034,0.154800433,12.56,0.0845,184.8122867,0.196,256,0.312,230,0.07799,347,0.0845,184.8122867,0.0845,184.8122867,0
CER 2023,Canada Net Zero,BC,2035,0.155664436,2.71,0.0877,184.8122867,0.201,256,0.312,230,0.07799,347,0.0877,184.8122867,0.0877,184.8122867,0
CER 2023,Canada Net Zero,BC,2036,0.15699644,3.61,0.091,184.8122867,0.206,256,0.312,230,0.07799,347,0.091,184.8122867,0.091,184.8122867,0
CER 2023,Canada Net Zero,BC,2037,0.157968442,3.81,0.0941,184.8122867,0.211,256,0.312,230,0.07799,347,0.0941,184.8122867,0.0941,184.8122867,0
CER 2023,Canada Net Zero,BC,2038,0.158904445,3.76,0.0972,184.8122867,0.216,256,0.312,230,0.07799,347,0.0972,184.8122867,0.0972,184.8122867,0
CER 2023,Canada Net Zero,BC,2039,0.159696447,4.44,0.1003,184.8122867,0.22,256,0.312,230,0.07799,347,0.1003,184.8122867,0.1003,184.8122867,0
CER 2023,Canada Net Zero,BC,2040,0.160416449,4.54,0.1023,184.8122867,0.224,256,0.312,230,0.07799,347,0.1023,184.8122867,0.1023,184.8122867,0
CER 2023,Canada Net Zero,BC,2041,0.161100451,5.35,0.1042,184.8122867,0.228,256,0.312,230,0.07799,347,0.1042,184.8122867,0.1042,184.8122867,0
CER 2023,Canada Net Zero,BC,2042,0.161748453,4.95,0.1084,184.8122867,0.234,256,0.312,230,0.07799,347,0.1084,184.8122867,0.1084,184.8122867,0
CER 2023,Canada Net Zero,BC,2043,0.162504455,4.75,0.1113,184.8122867,0.239,256,0.312,230,0.07799,347,0.1113,184.8122867,0.1113,184.8122867,0
CER 2023,Canada Net Zero,BC,2044,0.163368457,5.62,0.1143,184.8122867,0.243,256,0.312,230,0.07799,347,0.1143,184.8122867,0.1143,184.8122867,0
CER 2023,Canada Net Zero,BC,2045,0.16441246,5.34,0.1182,184.8122867,0.248,256,0.312,230,0.07799,347,0.1182,184.8122867,0.1182,184.8122867,0
CER 2023,Canada Net Zero,BC,2046,0.164880462,6.71,0.1209,184.8122867,0.252,256,0.312,230,0.07799,347,0.1209,184.8122867,0.1209,184.8122867,0
CER 2023,Canada Net Zero,BC,2047,0.165348463,8.11,0.1234,184.8122867,0.255,256,0.312,230,0.07799,347,0.1234,184.8122867,0.1234,184.8122867,0
CER 2023,Canada Net Zero,BC,2048,0.166068465,9.52,0.1267,184.8122867,0.258,256,0.312,230,0.07799,347,0.1267,184.8122867,0.1267,184.8122867,0
CER 2023,Canada Net Zero,BC,2049,0.166824467,10.96,0.1302,184.8122867,0.261,256,0.312,230,0.07799,347,0.1302,184.8122867,0.1302,184.8122867,0
CER 2023,Canada Net Zero,BC,2050,0.16768847,12.98,0.1322,184.8122867,0.262,256,0.312,230,0.07799,347,0.1322,184.8122867,0.1322,184.8122867,0
CER 2023,Canada Net Zero,TR,2021,0.242136678,170.05,0.039,185.1877133,0.13,256,0.312,230,0.07799,347,0.039,185.1877133,0.039,185.1877133,0
CER 2023,Canada Net Zero,TR,2022,0.248076695,199.61,0.0553,185.1877133,0.159,256,0.312,230,0.07799,347,0.0553,185.1877133,0.0553,185.1877133,0
CER 2023,Canada Net Zero,TR,2023,0.251964706,220.77,0.0384,185.1877133,0.145,256,0.312,230,0.07799,347,0.0384,185.1877133,0.0384,185.1877133,0
CER 2023,Canada Net Zero,TR,2024,0.240840674,251.19,0.0405,185.1877133,0.138,256,0.312,230,0.07799,347,0.0405,185.1877133,0.0405,185.1877133,0
CER 2023,Canada Net Zero,TR,2025,0.251352704,177.52,0.0408,185.1877133,0.136,256,0.312,230,0.07799,347,0.0408,185.1877133,0.0408,185.1877133,0
CER 2023,Canada Net Zero,TR,2026,0.254016711,140.69,0.0406,185.1877133,0.133,256,0.312,230,0.07799,347,0.0406,185.1877133,0.0406,185.1877133,0
CER 2023,Canada Net Zero,TR,2027,0.261216731,130.23,0.0405,185.1877133,0.13,256,0.312,230,0.07799,347,0.0405,185.1877133,0.0405,185.1877133,0
CER 2023,Canada Net Zero,TR,2028,0.265212743,123.05,0.0403,185.1877133,0.127,256,0.312,230,0.07799,347,0.0403,185.1877133,0.0403,185.1877133,0
CER 2023,Canada Net Zero,TR,2029,0.268632752,121.91,0.0402,185.1877133,0.125,256,0.312,230,0.07799,347,0.0402,185.1877133,0.0402,185.1877133,0
CER 2023,Canada Net Zero,TR,2030,0.272088762,179.77,0.0401,185.1877133,0.123,256,0.312,230,0.07799,347,0.0401,185.1877133,0.0401,185.1877133,0
CER 2023,Canada Net Zero,TR,2031,0.276696775,210.22,0.0398,185.1877133,0.122,256,0.312,230,0.07799,347,0.0398,185.1877133,0.0398,185.1877133,0
CER 2023,Canada Net Zero,TR,2032,0.283608794,239.4,0.0395,185.1877133,0.122,256,0.312,230,0.07799,347,0.0395,185.1877133,0.0395,185.1877133,0
CER 2023,Canada Net Zero,TR,2033,0.291420816,238.71,0.0392,185.1877133,0.122,256,0.312,230,0.07799,347,0.0392,185.1877133,0.0392,185.1877133,0
CER 2023,Canada Net Zero,TR,2034,0.293472822,238.01,0.039,185.1877133,0.122,256,0.312,230,0.07799,347,0.039,185.1877133,0.039,185.1877133,0
CER 2023,Canada Net Zero,TR,2035,0.299772839,174.23,0.0388,185.1877133,0.122,256,0.312,230,0.07799,347,0.0388,185.1877133,0.0388,185.1877133,0
CER 2023,Canada Net Zero,TR,2036,0.302652847,132.78,0.0385,185.1877133,0.122,256,0.312,230,0.07799,347,0.0385,185.1877133,0.0385,185.1877133,0
CER 2023,Canada Net Zero,TR,2037,0.307404861,139.63,0.0383,185.1877133,0.122,256,0.312,230,0.07799,347,0.0383,185.1877133,0.0383,185.1877133,0
CER 2023,Canada Net Zero,TR,2038,0.312228874,145.7,0.038,185.1877133,0.122,256,0.312,230,0.07799,347,0.038,185.1877133,0.038,185.1877133,0
CER 2023,Canada Net Zero,TR,2039,0.315000882,151.57,0.0378,185.1877133,0.122,256,0.312,230,0.07799,347,0.0378,185.1877133,0.0378,185.1877133,0
CER 2023,Canada Net Zero,TR,2040,0.31777289,157.25,0.0374,185.1877133,0.121,256,0.312,230,0.07799,347,0.0374,185.1877133,0.0374,185.1877133,0
CER 2023,Canada Net Zero,TR,2041,0.3215889,162.13,0.0372,185.1877133,0.121,256,0.312,230,0.07799,347,0.0372,185.1877133,0.0372,185.1877133,0
CER 2023,Canada Net Zero,TR,2042,0.32486491,166.7,0.0369,185.1877133,0.121,256,0.312,230,0.07799,347,0.0369,185.1877133,0.0369,185.1877133,0
CER 2023,Canada Net Zero,TR,2043,0.329328922,170.71,0.0366,185.1877133,0.121,256,0.312,230,0.07799,347,0.0366,185.1877133,0.0366,185.1877133,0
CER 2023,Canada Net Zero,TR,2044,0.330552926,174.55,0.0363,185.1877133,0.121,256,0.312,230,0.07799,347,0.0363,185.1877133,0.0363,185.1877133,0
CER 2023,Canada Net Zero,TR,2045,0.332352931,177.84,0.036,185.1877133,0.12,256,0.312,230,0.07799,347,0.036,185.1877133,0.036,185.1877133,0
CER 2023,Canada Net Zero,TR,2046,0.334008935,181.17,0.0357,185.1877133,0.12,256,0.312,230,0.07799,347,0.0357,185.1877133,0.0357,185.1877133,0
CER 2023,Canada Net Zero,TR,2047,0.335376939,185.28,0.0354,185.1877133,0.12,256,0.312,230,0.07799,347,0.0354,185.1877133,0.0354,185.1877133,0
CER 2023,Canada Net Zero,TR,2048,0.337104944,188.43,0.035,185.1877133,0.119,256,0.312,230,0.07799,347,0.035,185.1877133,0.035,185.1877133,0
